GRUMP_GID	file	mean_or_sum
17477	17477_ts_prct_abs_diff_1995-1999_1870-1999	0.218023000000001
43011	43011_ppt_prct_abs_diff_2015-2030_1870-1999	4.47272999999997
33687	33687_ppt_prct_abs_diff_2015-2030_1870-1999	11.2165619972262
78320	78320_ts_prct_abs_diff_1995-1999_1870-1999	0.181464000000001
61873	61873_ts_prct_abs_diff_1995-1999_1870-1999	0.13032
84367	84367_ts_prct_abs_diff_2015-2030_1870-1999	0.483345000000001
18528	18528_ts_prct_abs_diff_2015-2030_1870-1999	0.506700999999999
52720	52720_ts_prct_abs_diff_1995-1999_1870-1999	0.286196938053098
81062	81062_ts_prct_abs_diff_2015-2030_1870-1999	0.674344999999995
61733	61733_ts_prct_abs_diff_2015-2030_1870-1999	0.313555
77368	77368_ts_prct_abs_diff_2015-2030_1870-1999	0.424375
66091	66091_ppt_prct_abs_diff_1995-1999_1870-1999	0.225966
31128	31128_ppt_prct_abs_diff_2015-2030_1870-1999	8.49369000000001
71100	71100_ts_prct_abs_diff_2015-2030_1870-1999	0.439211999999998
34127	34127_ppt_prct_abs_diff_2015-2030_1870-1999	10.7852
55873	55873_ppt_prct_abs_diff_2015-2030_1870-1999	5.37859
21924	21924_ppt_prct_abs_diff_2015-2030_1870-1999	2.01139999999999
25650	25650_ppt_prct_abs_diff_1995-1999_1870-1999	9.09114999999999
14435	14435_ts_prct_abs_diff_2015-2030_1870-1999	0.881424000000007
22334	22334_ts_prct_abs_diff_2015-2030_1870-1999	0.758522000000006
59700	59700_ppt_prct_abs_diff_1995-1999_1870-1999	8.03215
55865	55865_aid	493793.039062465
60269	60269_ts_prct_abs_diff_1995-1999_1870-1999	0.0906127000000001
66455	66455_ppt_prct_abs_diff_2015-2030_1870-1999	2.67801000000005
69110	69110_aid	276884.251708977
77930	77930_ts_prct_abs_diff_1995-1999_1870-1999	0.235685999999999
56884	56884_ppt_prct_abs_diff_1995-1999_1870-1999	5.33844257485024
83667	83667_ts_prct_abs_diff_2015-2030_1870-1999	0.540192999999994
38809	38809_ts_prct_abs_diff_2015-2030_1870-1999	0.495406
15935	15935_ppt_prct_abs_diff_2015-2030_1870-1999	7.14943000000017
67409	67409_ppt_prct_abs_diff_2015-2030_1870-1999	3.7619
76620	76620_ts_prct_abs_diff_2015-2030_1870-1999	0.482776000000029
15882	15882_ppt_prct_abs_diff_2015-2030_1870-1999	4.08006235382318
46690	46690_ts_prct_abs_diff_2015-2030_1870-1999	0.411834999999998
19547	19547_ppt_prct_abs_diff_2015-2030_1870-1999	1.30874
51756	51756_ppt_prct_abs_diff_2015-2030_1870-1999	31.9842000000001
79428	79428_ts_prct_abs_diff_2015-2030_1870-1999	0.513143
67489	67489_aid	292658.370132445
27781	27781_aid	141713.61831665
36146	36146_ts_prct_abs_diff_1995-1999_1870-1999	0.340083732394366
67376	67376_ts_prct_abs_diff_1995-1999_1870-1999	0.239434
20757	20757_ts_prct_abs_diff_2015-2030_1870-1999	0.685772000000054
71446	71446_aid	103940.118728638
31252	31252_ppt_prct_abs_diff_2015-2030_1870-1999	3.93506000000008
65890	65890_ts_prct_abs_diff_2015-2030_1870-1999	0.342651
63966	63966_ppt_prct_abs_diff_1995-1999_1870-1999	10.1582999999996
76870	76870_ts_prct_abs_diff_2015-2030_1870-1999	0.559364000000003
28249	28249_ppt_prct_abs_diff_1995-1999_1870-1999	7.65380999999965
68736	68736_ppt_prct_abs_diff_2015-2030_1870-1999	14.6451999999999
80546	80546_ts_prct_abs_diff_2015-2030_1870-1999	0.419358
61803	61803_ppt_prct_abs_diff_2015-2030_1870-1999	9.13771999999999
80943	80943_ppt_prct_abs_diff_1995-1999_1870-1999	4.54916
44564	44564_ts_prct_abs_diff_2015-2030_1870-1999	0.668825124087589
63133	63133_ts_prct_abs_diff_2015-2030_1870-1999	0.521731
78295	78295_aid	129194.956970215
39418	39418_ppt_prct_abs_diff_2015-2030_1870-1999	6.72679999999989
66025	66025_ts_prct_abs_diff_2015-2030_1870-1999	0.204103999999999
86511	86511_ppt_prct_abs_diff_1995-1999_1870-1999	1.55755000000004
23674	23674_ppt_prct_abs_diff_1995-1999_1870-1999	2.7795100000001
78669	78669_ppt_prct_abs_diff_2015-2030_1870-1999	3.02379000000002
62233	62233_ts_prct_abs_diff_2015-2030_1870-1999	0.309521
49664	49664_ppt_prct_abs_diff_2015-2030_1870-1999	5.14413999999988
65631	65631_ppt_prct_abs_diff_2015-2030_1870-1999	0.984039999999995
21462	21462_ppt_prct_abs_diff_2015-2030_1870-1999	2.36429
61119	61119_ppt_prct_abs_diff_1995-1999_1870-1999	18.9441887245106
45557	45557_ts_prct_abs_diff_1995-1999_1870-1999	0.164052999999997
86014	86014_ppt_prct_abs_diff_2015-2030_1870-1999	4.36643000000011
22142	22142_ppt_prct_abs_diff_2015-2030_1870-1999	3.10352
63720	63720_ts_prct_abs_diff_2015-2030_1870-1999	0.364078999999993
87217	87217_ppt_prct_abs_diff_2015-2030_1870-1999	2.99172999999999
66541	66541_ppt_prct_abs_diff_1995-1999_1870-1999	3.20154587006952
68906	68906_ppt_prct_abs_diff_1995-1999_1870-1999	27.372
84059	84059_ts_prct_abs_diff_2015-2030_1870-1999	0.387011999999999
76393	76393_ts_prct_abs_diff_2015-2030_1870-1999	0.424456999999998
33552	33552_ppt_prct_abs_diff_2015-2030_1870-1999	7.52734955017297
17397	17397_ts_prct_abs_diff_2015-2030_1870-1999	0.709267999999998
64719	64719_ts_prct_abs_diff_1995-1999_1870-1999	0.176702
58877	58877_aid	340506.043457022
44033	44033_aid	12304.39464569
59423	59423_ppt_prct_abs_diff_1995-1999_1870-1999	2.75220999999999
88236	88236_aid	635294.830566393
70402	70402_ppt_prct_abs_diff_1995-1999_1870-1999	3.91944
71269	71269_ppt_prct_abs_diff_2015-2030_1870-1999	4.03374120000016
74196	74196_aid	10449.4067993164
3425	3425_ppt_prct_abs_diff_1995-1999_1870-1999	0.90069899999999
71605	71605_ts_prct_abs_diff_2015-2030_1870-1999	0.354681999999992
57371	57371_ppt_prct_abs_diff_1995-1999_1870-1999	9.78158999999954
43924	43924_ppt_prct_abs_diff_1995-1999_1870-1999	4.85362000000034
66551	66551_ppt_prct_abs_diff_2015-2030_1870-1999	2.45963999999995
78416	78416_ppt_prct_abs_diff_2015-2030_1870-1999	0.652366
57371	57371_ts_prct_abs_diff_1995-1999_1870-1999	0.189137999999991
71909	71909_aid	2248165.05114746
45546	45546_ppt_prct_abs_diff_1995-1999_1870-1999	12.4483000000001
58663	58663_ppt_prct_abs_diff_2015-2030_1870-1999	12.9217127819549
20612	20612_ppt_prct_abs_diff_2015-2030_1870-1999	2.23377999999992
38904	38904_ppt_prct_abs_diff_1995-1999_1870-1999	5.78819
56524	56524_ts_prct_abs_diff_2015-2030_1870-1999	0.270935999999984
33038	33038_ppt_prct_abs_diff_1995-1999_1870-1999	5.82105000000003
77475	77475_ts_prct_abs_diff_2015-2030_1870-1999	0.450180249497784
64323	64323_ts_prct_abs_diff_2015-2030_1870-1999	0.456323
20569	20569_ts_prct_abs_diff_2015-2030_1870-1999	0.694979000000002
31595	31595_ts_prct_abs_diff_1995-1999_1870-1999	0.2543804
73617	73617_aid	5553352.30847168
21080	21080_ppt_prct_abs_diff_2015-2030_1870-1999	0.229164
25782	25782_ts_prct_abs_diff_1995-1999_1870-1999	0.364883
22367	22367_ts_prct_abs_diff_2015-2030_1870-1999	0.656590000000001
27018	27018_ppt_prct_abs_diff_1995-1999_1870-1999	1.88810000000002
28248	28248_ppt_prct_abs_diff_1995-1999_1870-1999	2.16157999999999
56499	56499_ts_prct_abs_diff_1995-1999_1870-1999	0.242051717444722
29718	29718_ts_prct_abs_diff_2015-2030_1870-1999	0.634673999999991
20451	20451_ts_prct_abs_diff_1995-1999_1870-1999	0.215549
55215	55215_ts_prct_abs_diff_1995-1999_1870-1999	0.298973000000001
30895	30895_ts_prct_abs_diff_1995-1999_1870-1999	0.342652999999988
42428	42428_ppt_prct_abs_diff_1995-1999_1870-1999	5.12978000000001
74781	74781_aid	3802.99133300781
57773	57773_aid	551021.491699177
67485	67485_ts_prct_abs_diff_1995-1999_1870-1999	0.156990999999996
66517	66517_ts_prct_abs_diff_1995-1999_1870-1999	0.135057002697917
44025	44025_aid	5561468.12717262
83011	83011_ppt_prct_abs_diff_1995-1999_1870-1999	0.510835057142857
24752	24752_ppt_prct_abs_diff_1995-1999_1870-1999	5.33421
81285	81285_aid	63308.2719192504
65753	65753_ppt_prct_abs_diff_2015-2030_1870-1999	5.68680999999952
58071	58071_ts_prct_abs_diff_1995-1999_1870-1999	0.0184797204347814
27301	27301_ppt_prct_abs_diff_1995-1999_1870-1999	1.25363999999996
53169	53169_ppt_prct_abs_diff_1995-1999_1870-1999	4.59986999999995
51816	51816_ts_prct_abs_diff_1995-1999_1870-1999	0.210304494382016
57544	57544_ts_prct_abs_diff_1995-1999_1870-1999	0.0960224999999945
21975	21975_ts_prct_abs_diff_2015-2030_1870-1999	0.925771798492413
23415	23415_ppt_prct_abs_diff_2015-2030_1870-1999	3.12749999999982
20868	20868_aid	306127.799072264
73834	73834_ts_prct_abs_diff_1995-1999_1870-1999	0.261495999999995
71622	71622_ts_prct_abs_diff_2015-2030_1870-1999	0.499626911504424
22909	22909_ppt_prct_abs_diff_2015-2030_1870-1999	0.916300999999994
80534	80534_ppt_prct_abs_diff_1995-1999_1870-1999	9.32778686578771
41998	41998_ts_prct_abs_diff_2015-2030_1870-1999	0.615002348484853
66286	66286_ppt_prct_abs_diff_2015-2030_1870-1999	0.365204550562427
60577	60577_aid	781437.649902293
56988	56988_ts_prct_abs_diff_2015-2030_1870-1999	0.500537999999999
50239	50239_ppt_prct_abs_diff_2015-2030_1870-1999	5.80326974025973
68355	68355_ppt_prct_abs_diff_1995-1999_1870-1999	0.950378
38241	38241_ts_prct_abs_diff_1995-1999_1870-1999	0.0266025000000001
64129	64129_ppt_prct_abs_diff_1995-1999_1870-1999	10.1583
68055	68055_ts_prct_abs_diff_2015-2030_1870-1999	0.286011
44670	44670_aid	40010.960464478
67864	67864_aid	1543.33190059661
21502	21502_ppt_prct_abs_diff_2015-2030_1870-1999	0.0178026000000016
77425	77425_aid	335709.234375
70049	70049_ts_prct_abs_diff_2015-2030_1870-1999	0.395128000000003
55773	55773_ppt_prct_abs_diff_2015-2030_1870-1999	5.53147999999999
33544	33544_ts_prct_abs_diff_2015-2030_1870-1999	0.691307169354836
56050	56050_ts_prct_abs_diff_1995-1999_1870-1999	0.107735999999997
5823	5823_ts_prct_abs_diff_2015-2030_1870-1999	0.968894999999984
72695	72695_ppt_prct_abs_diff_2015-2030_1870-1999	1.99114
22605	22605_ts_prct_abs_diff_1995-1999_1870-1999	0.222452
50386	50386_ppt_prct_abs_diff_2015-2030_1870-1999	12.2524110453648
19934	19934_ppt_prct_abs_diff_2015-2030_1870-1999	0.889428999999998
14009	14009_ppt_prct_abs_diff_2015-2030_1870-1999	2.41091999999999
64376	64376_ppt_prct_abs_diff_2015-2030_1870-1999	7.00500592592566
82802	82802_ts_prct_abs_diff_1995-1999_1870-1999	0.179859999999998
77100	77100_ppt_prct_abs_diff_2015-2030_1870-1999	4.26812999999996
72013	72013_ts_prct_abs_diff_1995-1999_1870-1999	0.151044
31632	31632_ppt_prct_abs_diff_1995-1999_1870-1999	1.53102358928571
19907	19907_ppt_prct_abs_diff_2015-2030_1870-1999	0.691085226415098
75008	75008_ppt_prct_abs_diff_2015-2030_1870-1999	4.70156999999974
86978	86978_ppt_prct_abs_diff_1995-1999_1870-1999	0.334225999999981
71011	71011_aid	66849.0469932559
75992	75992_aid	176539.498535156
34820	34820_ts_prct_abs_diff_2015-2030_1870-1999	0.590197
68641	68641_ppt_prct_abs_diff_1995-1999_1870-1999	1.52021999999996
53997	53997_ppt_prct_abs_diff_2015-2030_1870-1999	1.40703
83071	83071_ppt_prct_abs_diff_1995-1999_1870-1999	0.132040999999999
58019	58019_ts_prct_abs_diff_2015-2030_1870-1999	0.499227999999971
70357	70357_ppt_prct_abs_diff_1995-1999_1870-1999	2.49109
52923	52923_ts_prct_abs_diff_1995-1999_1870-1999	0.216441999999993
52491	52491_ppt_prct_abs_diff_2015-2030_1870-1999	7.08391999999988
82955	82955_ppt_prct_abs_diff_2015-2030_1870-1999	3.98121000000003
27256	27256_ppt_prct_abs_diff_1995-1999_1870-1999	3.13849
57826	57826_ts_prct_abs_diff_2015-2030_1870-1999	0.446587110151177
21914	21914_ppt_prct_abs_diff_2015-2030_1870-1999	1.40877999999999
69096	69096_ppt_prct_abs_diff_2015-2030_1870-1999	3.66043
23675	23675_ppt_prct_abs_diff_1995-1999_1870-1999	1.79484000000002
87837	87837_ts_prct_abs_diff_2015-2030_1870-1999	0.432945
34214	34214_ts_prct_abs_diff_1995-1999_1870-1999	0.296112000000001
81331	81331_aid	10180.9683837887
36139	36139_ts_prct_abs_diff_2015-2030_1870-1999	0.526987030303026
42584	42584_ppt_prct_abs_diff_1995-1999_1870-1999	5.93128999999997
62651	62651_ppt_prct_abs_diff_2015-2030_1870-1999	0.195984
86997	86997_ts_prct_abs_diff_1995-1999_1870-1999	0.205993999999984
43901	43901_ppt_prct_abs_diff_1995-1999_1870-1999	12.2122491552063
19944	19944_ppt_prct_abs_diff_2015-2030_1870-1999	0.520544
57820	57820_ts_prct_abs_diff_2015-2030_1870-1999	0.401559999999991
57238	57238_ts_prct_abs_diff_2015-2030_1870-1999	0.196387
61039	61039_ts_prct_abs_diff_1995-1999_1870-1999	0.145847
56779	56779_ts_prct_abs_diff_2015-2030_1870-1999	0.449560000000001
61790	61790_ts_prct_abs_diff_1995-1999_1870-1999	0.161322999999985
31519	31519_ts_prct_abs_diff_1995-1999_1870-1999	0.298029816494846
23564	23564_ts_prct_abs_diff_2015-2030_1870-1999	0.718056999999994
68430	68430_ppt_prct_abs_diff_2015-2030_1870-1999	0.161128000000007
27257	27257_ppt_prct_abs_diff_2015-2030_1870-1999	2.30165133333332
45945	45945_ppt_prct_abs_diff_2015-2030_1870-1999	7.53282278606969
72970	72970_ts_prct_abs_diff_1995-1999_1870-1999	0.156040692307692
60791	60791_ppt_prct_abs_diff_1995-1999_1870-1999	7.52314999999999
55347	55347_ppt_prct_abs_diff_1995-1999_1870-1999	6.18289180722893
63593	63593_ts_prct_abs_diff_2015-2030_1870-1999	0.453332170212765
81726	81726_ppt_prct_abs_diff_1995-1999_1870-1999	6.42827999999997
76500	76500_ts_prct_abs_diff_2015-2030_1870-1999	0.461114000000006
34030	34030_ts_prct_abs_diff_2015-2030_1870-1999	0.682406999999973
53206	53206_ts_prct_abs_diff_1995-1999_1870-1999	0.189123999999997
62642	62642_ppt_prct_abs_diff_1995-1999_1870-1999	2.89151999999996
69475	69475_ts_prct_abs_diff_1995-1999_1870-1999	0.210696999999999
15915	15915_ts_prct_abs_diff_2015-2030_1870-1999	0.754916000000001
56523	56523_ppt_prct_abs_diff_1995-1999_1870-1999	8.76128
22893	22893_ts_prct_abs_diff_1995-1999_1870-1999	0.348805036036036
61075	61075_ppt_prct_abs_diff_1995-1999_1870-1999	14.1682
82927	82927_ppt_prct_abs_diff_2015-2030_1870-1999	3.06524999999998
66971	66971_ts_prct_abs_diff_2015-2030_1870-1999	0.337221999999991
53785	53785_ts_prct_abs_diff_2015-2030_1870-1999	0.480234
40012	40012_ppt_prct_abs_diff_2015-2030_1870-1999	8.95369
67842	67842_ts_prct_abs_diff_2015-2030_1870-1999	0.307344
32253	32253_ts_prct_abs_diff_1995-1999_1870-1999	0.254778849056603
26343	26343_ppt_prct_abs_diff_2015-2030_1870-1999	2.56603999999998
74467	74467_ts_prct_abs_diff_2015-2030_1870-1999	0.368451000000002
20318	20318_ts_prct_abs_diff_2015-2030_1870-1999	0.635998999999989
56101	56101_ppt_prct_abs_diff_2015-2030_1870-1999	5.66571
74319	74319_ts_prct_abs_diff_1995-1999_1870-1999	0.148348000000001
16028	16028_ts_prct_abs_diff_2015-2030_1870-1999	0.855027000000003
45814	45814_ts_prct_abs_diff_2015-2030_1870-1999	0.437677000000001
53840	53840_ts_prct_abs_diff_1995-1999_1870-1999	0.189124
14232	14232_ppt_prct_abs_diff_1995-1999_1870-1999	4.14549
26298	26298_ts_prct_abs_diff_1995-1999_1870-1999	0.268222999999998
53261	53261_ts_prct_abs_diff_2015-2030_1870-1999	0.422173999999999
33203	33203_ppt_prct_abs_diff_1995-1999_1870-1999	3.22694999999998
64847	64847_aid	232146.982177727
23890	23890_ppt_prct_abs_diff_2015-2030_1870-1999	2.96742999999999
37301	37301_ts_prct_abs_diff_1995-1999_1870-1999	0.344674454212445
22031	22031_ts_prct_abs_diff_2015-2030_1870-1999	0.656589999999996
55062	55062_ts_prct_abs_diff_2015-2030_1870-1999	0.462442675496689
87837	87837_ppt_prct_abs_diff_1995-1999_1870-1999	0.571211
43454	43454_aid	221908.803337095
26004	26004_ts_prct_abs_diff_2015-2030_1870-1999	0.739851999999996
78651	78651_ts_prct_abs_diff_2015-2030_1870-1999	0.489480694915251
25271	25271_aid	198634.970214844
75221	75221_ts_prct_abs_diff_1995-1999_1870-1999	0.129243
85455	85455_aid	488.819650888443
58340	58340_ppt_prct_abs_diff_1995-1999_1870-1999	6.24993
13290	13290_aid	31601.7825794217
21503	21503_ppt_prct_abs_diff_1995-1999_1870-1999	0.705046000000019
38902	38902_ppt_prct_abs_diff_2015-2030_1870-1999	8.95369000000023
77920	77920_ppt_prct_abs_diff_2015-2030_1870-1999	0.0582414
82963	82963_ts_prct_abs_diff_2015-2030_1870-1999	0.447652000000001
60082	60082_ts_prct_abs_diff_1995-1999_1870-1999	0.151778999999996
80850	80850_ppt_prct_abs_diff_2015-2030_1870-1999	0.559776999999998
73798	73798_ppt_prct_abs_diff_1995-1999_1870-1999	2.13696
84422	84422_ppt_prct_abs_diff_1995-1999_1870-1999	0.280644999999997
78392	78392_ppt_prct_abs_diff_1995-1999_1870-1999	2.08563000000012
70816	70816_ts_prct_abs_diff_2015-2030_1870-1999	0.406538
70656	70656_ts_prct_abs_diff_2015-2030_1870-1999	0.439386999999998
56101	56101_ppt_prct_abs_diff_1995-1999_1870-1999	8.32687999999999
40295	40295_ts_prct_abs_diff_1995-1999_1870-1999	0.276444842783503
64055	64055_ts_prct_abs_diff_1995-1999_1870-1999	0.195539048484849
69573	69573_ppt_prct_abs_diff_1995-1999_1870-1999	0.026064
86013	86013_ppt_prct_abs_diff_2015-2030_1870-1999	5.07312000000002
82821	82821_ts_prct_abs_diff_2015-2030_1870-1999	0.451746
53467	53467_aid	39386.1511230463
27471	27471_ts_prct_abs_diff_1995-1999_1870-1999	0.29497
39434	39434_ts_prct_abs_diff_1995-1999_1870-1999	0.356809000000008
42200	42200_ppt_prct_abs_diff_2015-2030_1870-1999	18.8148506172835
55416	55416_ppt_prct_abs_diff_1995-1999_1870-1999	1.85397999999999
54705	54705_ts_prct_abs_diff_2015-2030_1870-1999	0.472534776824019
41830	41830_ts_prct_abs_diff_2015-2030_1870-1999	0.653998
73703	73703_ts_prct_abs_diff_2015-2030_1870-1999	0.335796000000002
27148	27148_ts_prct_abs_diff_2015-2030_1870-1999	0.767275664429519
53721	53721_ppt_prct_abs_diff_1995-1999_1870-1999	0.206797999999995
70913	70913_ts_prct_abs_diff_2015-2030_1870-1999	0.448824000000008
63943	63943_aid	2134673.38500977
78736	78736_ts_prct_abs_diff_2015-2030_1870-1999	0.383115746626685
55992	55992_aid	258111.006835948
68120	68120_aid	4804.45420837402
33265	33265_aid	7724183.89599609
65416	65416_ppt_prct_abs_diff_2015-2030_1870-1999	38.0840620689655
26934	26934_ppt_prct_abs_diff_1995-1999_1870-1999	0.330027000000001
84696	84696_ts_prct_abs_diff_2015-2030_1870-1999	0.299690999999997
55080	55080_ts_prct_abs_diff_1995-1999_1870-1999	0.157248999999989
79780	79780_aid	496253.459552731
18986	18986_ts_prct_abs_diff_1995-1999_1870-1999	0.330468000000001
77236	77236_ts_prct_abs_diff_2015-2030_1870-1999	0.459438187499986
23689	23689_ppt_prct_abs_diff_2015-2030_1870-1999	3.57194999999997
23380	23380_ppt_prct_abs_diff_1995-1999_1870-1999	1.69769
66839	66839_ppt_prct_abs_diff_1995-1999_1870-1999	0.289951
78481	78481_ppt_prct_abs_diff_1995-1999_1870-1999	6.13804000000002
53722	53722_ppt_prct_abs_diff_2015-2030_1870-1999	12.6181
72410	72410_aid	60043.2063293481
64216	64216_ppt_prct_abs_diff_2015-2030_1870-1999	3.67788040190273
45654	45654_ts_prct_abs_diff_1995-1999_1870-1999	0.20913998522739
64651	64651_ppt_prct_abs_diff_2015-2030_1870-1999	2.7272502297253
34092	34092_aid	3195082.61253357
33012	33012_ts_prct_abs_diff_2015-2030_1870-1999	0.608750906666674
59984	59984_ts_prct_abs_diff_2015-2030_1870-1999	0.587529
20418	20418_ts_prct_abs_diff_1995-1999_1870-1999	0.216136000000001
19109	19109_ts_prct_abs_diff_1995-1999_1870-1999	0.374931000000006
52303	52303_ppt_prct_abs_diff_2015-2030_1870-1999	7.08392
15659	15659_aid	8490.70682144172
33235	33235_ts_prct_abs_diff_1995-1999_1870-1999	0.331685077922083
67836	67836_ts_prct_abs_diff_2015-2030_1870-1999	0.574108
22189	22189_ppt_prct_abs_diff_2015-2030_1870-1999	2.20722
7936	7936_ppt_prct_abs_diff_2015-2030_1870-1999	9.39501999999996
80964	80964_ts_prct_abs_diff_2015-2030_1870-1999	0.488434000000016
47495	47495_ppt_prct_abs_diff_1995-1999_1870-1999	2.08591999999999
14467	14467_ts_prct_abs_diff_1995-1999_1870-1999	0.296166
23568	23568_ts_prct_abs_diff_2015-2030_1870-1999	0.694564999999998
69453	69453_ts_prct_abs_diff_1995-1999_1870-1999	0.170960999999995
66246	66246_ts_prct_abs_diff_1995-1999_1870-1999	0.158269999999999
80555	80555_ppt_prct_abs_diff_2015-2030_1870-1999	1.09714
73175	73175_ts_prct_abs_diff_1995-1999_1870-1999	0.106063
53995	53995_ppt_prct_abs_diff_2015-2030_1870-1999	12.2091
71959	71959_ppt_prct_abs_diff_1995-1999_1870-1999	3.99964
24106	24106_ppt_prct_abs_diff_2015-2030_1870-1999	3.07805920552684
77886	77886_ts_prct_abs_diff_2015-2030_1870-1999	0.475086314285718
55289	55289_ppt_prct_abs_diff_2015-2030_1870-1999	6.29295999999978
27930	27930_ppt_prct_abs_diff_2015-2030_1870-1999	4.34543417860143
84515	84515_ts_prct_abs_diff_1995-1999_1870-1999	0.250292000000002
15758	15758_ts_prct_abs_diff_2015-2030_1870-1999	0.79738300000002
22072	22072_ppt_prct_abs_diff_1995-1999_1870-1999	1.79929224787363
15313	15313_aid	89763.5546290872
52178	52178_ts_prct_abs_diff_1995-1999_1870-1999	0.22275968558952
15612	15612_ppt_prct_abs_diff_2015-2030_1870-1999	6.7822099999999
19852	19852_ppt_prct_abs_diff_1995-1999_1870-1999	1.32337
74907	74907_ts_prct_abs_diff_1995-1999_1870-1999	0.177918
26006	26006_ppt_prct_abs_diff_2015-2030_1870-1999	2.14263000000003
56523	56523_ts_prct_abs_diff_2015-2030_1870-1999	0.307384
42319	42319_ppt_prct_abs_diff_1995-1999_1870-1999	5.93129
87609	87609_ppt_prct_abs_diff_2015-2030_1870-1999	1.17781417910445
82662	82662_ts_prct_abs_diff_1995-1999_1870-1999	0.200537
60516	60516_ppt_prct_abs_diff_2015-2030_1870-1999	2.26510020191226
40814	40814_ppt_prct_abs_diff_1995-1999_1870-1999	3.38458469387761
64991	64991_ppt_prct_abs_diff_1995-1999_1870-1999	4.3226
33327	33327_ppt_prct_abs_diff_2015-2030_1870-1999	6.24387999999975
20652	20652_ts_prct_abs_diff_2015-2030_1870-1999	0.941350999999998
47578	47578_ts_prct_abs_diff_2015-2030_1870-1999	0.407911999999982
76572	76572_ts_prct_abs_diff_1995-1999_1870-1999	0.27250000000001
41346	41346_ppt_prct_abs_diff_1995-1999_1870-1999	1.93973
65038	65038_ts_prct_abs_diff_1995-1999_1870-1999	0.268095000000002
19167	19167_ts_prct_abs_diff_2015-2030_1870-1999	0.490833999999999
12444	12444_ppt_prct_abs_diff_1995-1999_1870-1999	4.74154000000003
51196	51196_ts_prct_abs_diff_1995-1999_1870-1999	0.282693
60960	60960_ppt_prct_abs_diff_1995-1999_1870-1999	0.802936999999914
87531	87531_ts_prct_abs_diff_2015-2030_1870-1999	0.391393
27651	27651_ts_prct_abs_diff_1995-1999_1870-1999	0.311788000000002
55348	55348_ppt_prct_abs_diff_2015-2030_1870-1999	1.4804
42585	42585_ppt_prct_abs_diff_1995-1999_1870-1999	5.93128999999999
79902	79902_ts_prct_abs_diff_2015-2030_1870-1999	0.483630000000017
68751	68751_ts_prct_abs_diff_2015-2030_1870-1999	0.338478
56465	56465_ppt_prct_abs_diff_1995-1999_1870-1999	4.64947000000002
11720	11720_ppt_prct_abs_diff_1995-1999_1870-1999	5.59052999999997
29536	29536_aid	1148127.46209714
49958	49958_ts_prct_abs_diff_1995-1999_1870-1999	0.267372999999996
30257	30257_ppt_prct_abs_diff_2015-2030_1870-1999	8.28578263157895
53645	53645_aid	392959.352478028
85219	85219_ts_prct_abs_diff_2015-2030_1870-1999	0.447349
67617	67617_ppt_prct_abs_diff_2015-2030_1870-1999	0.472502999999984
16118	16118_ts_prct_abs_diff_2015-2030_1870-1999	0.674098999999999
46411	46411_ppt_prct_abs_diff_2015-2030_1870-1999	14.9551
86525	86525_ts_prct_abs_diff_1995-1999_1870-1999	0.186748953333336
26848	26848_ts_prct_abs_diff_1995-1999_1870-1999	0.335979866894192
41413	41413_ts_prct_abs_diff_2015-2030_1870-1999	0.477737268199236
34140	34140_ts_prct_abs_diff_2015-2030_1870-1999	0.662512000000001
51821	51821_ppt_prct_abs_diff_1995-1999_1870-1999	10.2498999999992
83337	83337_ts_prct_abs_diff_2015-2030_1870-1999	0.417709000000006
73222	73222_ts_prct_abs_diff_1995-1999_1870-1999	0.154199999999996
37495	37495_ppt_prct_abs_diff_2015-2030_1870-1999	7.20718999999996
32840	32840_ppt_prct_abs_diff_2015-2030_1870-1999	7.31121922009081
16967	16967_ts_prct_abs_diff_1995-1999_1870-1999	0.322472
49515	49515_ts_prct_abs_diff_2015-2030_1870-1999	0.368850536889893
76899	76899_ts_prct_abs_diff_1995-1999_1870-1999	0.166580999999999
23428	23428_ppt_prct_abs_diff_1995-1999_1870-1999	2.94316000000001
74147	74147_ppt_prct_abs_diff_2015-2030_1870-1999	10.0733
20002	20002_ppt_prct_abs_diff_2015-2030_1870-1999	0.520544
87412	87412_ts_prct_abs_diff_2015-2030_1870-1999	0.485605000000008
73604	73604_aid	724366.78033445
52470	52470_ts_prct_abs_diff_1995-1999_1870-1999	0.203197
69537	69537_ts_prct_abs_diff_1995-1999_1870-1999	0.167086999999998
53927	53927_aid	2463.48960876465
64311	64311_aid	954.168510437006
64077	64077_ppt_prct_abs_diff_2015-2030_1870-1999	6.92805000000001
64208	64208_aid	114790.401306152
61909	61909_ts_prct_abs_diff_2015-2030_1870-1999	0.336659
71001	71001_ts_prct_abs_diff_2015-2030_1870-1999	0.34524
37801	37801_ts_prct_abs_diff_1995-1999_1870-1999	0.271848999999995
60517	60517_ts_prct_abs_diff_1995-1999_1870-1999	0.200361999999979
67991	67991_ts_prct_abs_diff_2015-2030_1870-1999	0.415492
55347	55347_ts_prct_abs_diff_2015-2030_1870-1999	0.385721385542168
33327	33327_ts_prct_abs_diff_1995-1999_1870-1999	0.311764999999988
16560	16560_ppt_prct_abs_diff_1995-1999_1870-1999	2.40622726214533
36097	36097_ppt_prct_abs_diff_2015-2030_1870-1999	1.82587
13356	13356_ppt_prct_abs_diff_1995-1999_1870-1999	3.54583000000001
